gem17,gem17name,fl17,bev17,kennziffer,name,krs17,
9778162,Lachen,13.31,"1,579",9778965,Memmingerberg (VGem),9778000,Unterallgäu
9778163,Lauben,18.4,"1,353",9778962,Erkheim (VGem),9778000,Unterallgäu
9778164,Lautrach,8.08,"1,279",9778967,Illerwinkel (VGem),9778000,Unterallgäu
9778165,"Legau, Markt",36.37,"3,189",9778967,Illerwinkel (VGem),9778000,Unterallgäu
9778168,"Markt Rettenbach, Markt",51.41,"3,819",9778168,"Markt Rettenbach, Markt",9778000,Unterallgäu
9778169,"Markt Wald, Markt",30.84,"2,214",9778169,"Markt Wald, Markt",9778000,Unterallgäu
9778171,Memmingerberg,6.08,"2,931",9778965,Memmingerberg (VGem),9778000,Unterallgäu
9778173,"Mindelheim, Stadt",56.42,"14,893",9778173,"Mindelheim, Stadt",9778000,Unterallgäu
9778177,Niederrieden,13.89,"1,419",9778961,Boos (VGem),9778000,Unterallgäu
9778180,Kammlach,26.73,"1,791",9778962,Erkheim (VGem),9778000,Unterallgäu
9778183,Oberrieden,20.81,"1,233",9778959,Pfaffenhausen (VGem),9778000,Unterallgäu
9778184,Oberschönegg,18.28,957,9778958,Babenhausen (VGem),9778000,Unterallgäu
9778186,"Ottobeuren, Markt",55.98,"8,314",9778957,Ottobeuren (VGem),9778000,Unterallgäu
9778187,"Pfaffenhausen, Markt",21.14,"2,482",9778959,Pfaffenhausen (VGem),9778000,Unterallgäu
9778188,Pleß,15.39,861,9778961,Boos (VGem),9778000,Unterallgäu
9778190,Salgen,23.29,"1,420",9778959,Pfaffenhausen (VGem),9778000,Unterallgäu
9778196,Sontheim,26.52,"2,699",9778196,Sontheim,9778000,Unterallgäu
9778199,Stetten,15.7,"1,416",9778966,Dirlewang (VGem),9778000,Unterallgäu
9778202,Trunkelsberg,1.94,"1,700",9778965,Memmingerberg (VGem),9778000,Unterallgäu
9778203,"Türkheim, Markt",31.57,"7,208",9778964,Türkheim (VGem),9778000,Unterallgäu
9778204,"Tussenhausen, Markt",41.75,"3,020",9778204,"Tussenhausen, Markt",9778000,Unterallgäu
9778205,Ungerhausen,7.02,"1,122",9778965,Memmingerberg (VGem),9778000,Unterallgäu
9778207,Unteregg,23.69,"1,385",9778966,Dirlewang (VGem),9778000,Unterallgäu
9778209,Rammingen,19.26,"1,542",9778964,Türkheim (VGem),9778000,Unterallgäu
9778214,Westerheim,21.16,"2,186",9778962,Erkheim (VGem),9778000,Unterallgäu
9778216,Wiedergeltingen,11.61,"1,410",9778964,Türkheim (VGem),9778000,Unterallgäu
9778217,Winterrieden,9.79,937,9778958,Babenhausen (VGem),9778000,Unterallgäu
9778218,Wolfertschwenden,14.48,"1,996",9778968,Bad Grönenbach (VGem),9778000,Unterallgäu
9778219,Woringen,17.53,"2,057",9778968,Bad Grönenbach (VGem),9778000,Unterallgäu
9778221,Kettershausen,26.69,"1,726",9778958,Babenhausen (VGem),9778000,Unterallgäu
9778444,Gdefr. Geb. (Lkr Unterallgäu),3.24,0,9778444,Gdefr. Geb. (Lkr Unterallgäu),9778000,Unterallgäu
9779111,Alerheim,23.37,"1,664",9779922,Ries (VGem),9779000,Donau-Ries
9779112,Amerdingen,19.11,832,9779922,Ries (VGem),9779000,Donau-Ries
9779115,Asbach-Bäumenheim,11.9,"4,699",9779115,Asbach-Bäumenheim,9779000,Donau-Ries
9779117,Auhausen,15.55,"1,008",9779921,Oettingen i.Bay. (VGem),9779000,Donau-Ries
9779126,Buchdorf,16.66,"1,777",9779924,Monheim (VGem),9779000,Donau-Ries
9779129,Daiting,25.46,770,9779924,Monheim (VGem),9779000,Donau-Ries
9779130,Deiningen,15.33,"1,809",9779922,Ries (VGem),9779000,Donau-Ries
9779131,"Donauwörth, GKSt",77.04,"19,858",9779131,"Donauwörth, GKSt",9779000,Donau-Ries
9779136,Ederheim,16.57,"1,144",9779922,Ries (VGem),9779000,Donau-Ries
9779138,Ehingen a.Ries,15.64,801,9779921,Oettingen i.Bay. (VGem),9779000,Donau-Ries
9779146,Forheim,23.26,566,9779922,Ries (VGem),9779000,Donau-Ries
9779147,Fremdingen,50.08,"2,054",9779147,Fremdingen,9779000,Donau-Ries
9779148,Fünfstetten,26.71,"1,320",9779923,Wemding (VGem),9779000,Donau-Ries
9779149,Genderkingen,11.67,"1,188",9779925,Rain (VGem),9779000,Donau-Ries
9779154,Hainsfarth,17.54,"1,424",9779921,Oettingen i.Bay. (VGem),9779000,Donau-Ries
9779155,"Harburg (Schwaben), Stadt",73.16,"5,496",9779155,"Harburg (Schwaben), Stadt",9779000,Donau-Ries
9779162,Hohenaltheim,17.78,588,9779922,Ries (VGem),9779000,Donau-Ries
9779163,Holzheim,20.29,"1,180",9779925,Rain (VGem),9779000,Donau-Ries
9779167,Huisheim,22.77,"1,604",9779923,Wemding (VGem),9779000,Donau-Ries
9779169,"Kaisheim, Markt",41.73,"3,814",9779169,"Kaisheim, Markt",9779000,Donau-Ries
9779176,Maihingen,14.18,"1,216",9779920,Wallerstein (VGem),9779000,Donau-Ries
9779177,Marktoffingen,13.59,"1,300",9779920,Wallerstein (VGem),9779000,Donau-Ries
9779178,Marxheim,46.58,"2,594",9779178,Marxheim,9779000,Donau-Ries
9779180,Megesheim,12.54,806,9779921,Oettingen i.Bay. (VGem),9779000,Donau-Ries
9779181,Mertingen,38.41,"3,984",9779181,Mertingen,9779000,Donau-Ries
9779184,Mönchsdeggingen,32.05,"1,416",9779922,Ries (VGem),9779000,Donau-Ries
9779185,Möttingen,31.84,"2,508",9779185,Möttingen,9779000,Donau-Ries
9779186,"Monheim, Stadt",69.33,"5,074",9779924,Monheim (VGem),9779000,Donau-Ries
9779187,Münster,17.72,"1,160",9779925,Rain (VGem),9779000,Donau-Ries
9779188,Munningen,22.76,"1,760",9779921,Oettingen i.Bay. (VGem),9779000,Donau-Ries
9779192,Niederschönenfeld,14.34,"1,436",9779925,Rain (VGem),9779000,Donau-Ries
9779194,"Nördlingen, GKSt",68.09,"20,236",9779194,"Nördlingen, GKSt",9779000,Donau-Ries
9779196,Oberndorf a.Lech,19.37,"2,526",9779196,Oberndorf a.Lech,9779000,Donau-Ries
9779197,"Oettingen i.Bay., Stadt",34.22,"5,136",9779921,Oettingen i.Bay. (VGem),9779000,Donau-Ries
9779198,Otting,13.39,778,9779923,Wemding (VGem),9779000,Donau-Ries
9779201,"Rain, Stadt",77.13,"8,901",9779925,Rain (VGem),9779000,Donau-Ries
9779203,Reimlingen,9.53,"1,295",9779922,Ries (VGem),9779000,Donau-Ries
9779206,Rögling,10.74,673,9779924,Monheim (VGem),9779000,Donau-Ries
9779217,Tagmersheim,15.94,"1,095",9779924,Monheim (VGem),9779000,Donau-Ries
9779218,Tapfheim,44.45,"3,930",9779218,Tapfheim,9779000,Donau-Ries
9779224,"Wallerstein, Markt",19.44,"3,322",9779920,Wallerstein (VGem),9779000,Donau-Ries
9779226,Wechingen,24.03,"1,419",9779922,Ries (VGem),9779000,Donau-Ries
9779228,"Wemding, Stadt",31.6,"5,801",9779923,Wemding (VGem),9779000,Donau-Ries
9779231,Wolferstadt,30.67,"1,081",9779923,Wemding (VGem),9779000,Donau-Ries
9779444,Gdefr. Geb. (Lkr Donau-Ries),21,0,9779444,Gdefr. Geb. (Lkr Donau-Ries),9779000,Donau-Ries
9780112,"Altusried, Markt",91.68,"10,029",9780112,"Altusried, Markt",9780000,Oberallgäu
9780113,Balderschwang,41.75,363,9780942,Hörnergruppe (VGem),9780000,Oberallgäu
9780114,Betzigau,29.27,"2,905",9780114,Betzigau,9780000,Oberallgäu
9780115,Blaichach,50.11,"5,809",9780115,Blaichach,9780000,Oberallgäu
9780116,Bolsterlang,20.37,"1,089",9780942,Hörnergruppe (VGem),9780000,Oberallgäu
9780117,"Buchenberg, Markt",58.17,"4,113",9780117,"Buchenberg, Markt",9780000,Oberallgäu
9780118,Burgberg i.Allgäu,15.95,"3,266",9780118,Burgberg i.Allgäu,9780000,Oberallgäu
9780119,"Dietmannsried, Markt",53.68,"8,104",9780119,"Dietmannsried, Markt",9780000,Oberallgäu
9780120,Durach,20.72,"7,218",9780120,Durach,9780000,Oberallgäu
9780121,Fischen i.Allgäu,13.57,"3,169",9780942,Hörnergruppe (VGem),9780000,Oberallgäu
9780122,Haldenwang,26.69,"3,806",9780122,Haldenwang,9780000,Oberallgäu
9780123,"Bad Hindelang, Markt",137.12,"5,112",9780123,"Bad Hindelang, Markt",9780000,Oberallgäu
9780124,"Immenstadt i.Allgäu, Stadt",81.43,"14,211",9780124,"Immenstadt i.Allgäu, Stadt",9780000,Oberallgäu
9780125,Lauben,8.41,"3,487",9780125,Lauben,9780000,Oberallgäu
9780127,Missen-Wilhams,34.96,"1,447",9780945,Weitnau (VGem),9780000,Oberallgäu
9780128,Oy-Mittelberg,60.17,"4,647",9780128,Oy-Mittelberg,9780000,Oberallgäu
9780131,Obermaiselstein,25.01,985,9780942,Hörnergruppe (VGem),9780000,Oberallgäu
9780132,"Oberstaufen, Markt",125.95,"7,696",9780132,"Oberstaufen, Markt",9780000,Oberallgäu
9780133,"Oberstdorf, Markt",229.91,"9,695",9780133,"Oberstdorf, Markt",9780000,Oberallgäu
9780134,Ofterschwang,19.56,"2,092",9780942,Hörnergruppe (VGem),9780000,Oberallgäu
9780137,Rettenberg,60.15,"4,446",9780137,Rettenberg,9780000,Oberallgäu
9780139,"Sonthofen, Stadt",46.55,"21,522",9780139,"Sonthofen, Stadt",9780000,Oberallgäu
9780140,"Sulzberg, Markt",40.99,"4,912",9780140,"Sulzberg, Markt",9780000,Oberallgäu
9780143,Waltenhofen,59.76,"9,190",9780143,Waltenhofen,9780000,Oberallgäu
9780144,"Weitnau, Markt",65.19,"5,259",9780945,Weitnau (VGem),9780000,Oberallgäu
9780145,"Wertach, Markt",45.65,"2,409",9780145,"Wertach, Markt",9780000,Oberallgäu
9780146,"Wiggensbach, Markt",31.81,"5,020",9780146,"Wiggensbach, Markt",9780000,Oberallgäu
9780147,Wildpoldsried,21.36,"2,567",9780147,Wildpoldsried,9780000,Oberallgäu
9780444,Gdefr. Geb. (Lkr Oberallgäu),12.04,0,9780444,Gdefr. Geb. (Lkr Oberallgäu),9780000,Oberallgäu
10041100,"Saarbrücken, Landeshauptstadt",167.52,"180,966",10041100,"Saarbrücken, Landeshauptstadt",10041000,Regionalverband Saarbrücken
10041511,"Friedrichsthal, Stadt",8.99,"10,170",10041511,"Friedrichsthal, Stadt",10041000,Regionalverband Saarbrücken
10041512,Großrosseln,25.26,"8,023",10041512,Großrosseln,10041000,Regionalverband Saarbrücken
10041513,Heusweiler,40.01,"18,072",10041513,Heusweiler,10041000,Regionalverband Saarbrücken
10041514,Kleinblittersdorf,27.19,"10,984",10041514,Kleinblittersdorf,10041000,Regionalverband Saarbrücken
10041515,"Püttlingen, Stadt",23.95,"18,576",10041515,"Püttlingen, Stadt",10041000,Regionalverband Saarbrücken
10041516,Quierschied,20.21,"13,108",10041516,Quierschied,10041000,Regionalverband Saarbrücken
10041517,Riegelsberg,14.65,"14,515",10041517,Riegelsberg,10041000,Regionalverband Saarbrücken
10041518,"Sulzbach/ Saar, Stadt",16.07,"16,360",10041518,"Sulzbach/ Saar, Stadt",10041000,Regionalverband Saarbrücken
10041519,"Völklingen, Stadt",67.1,"39,376",10041519,"Völklingen, Stadt",10041000,Regionalverband Saarbrücken
10042111,Beckingen,51.85,"15,035",10042111,Beckingen,10042000,Merzig-Wadern
10042112,Losheim am See,96.95,"16,042",10042112,Losheim am See,10042000,Merzig-Wadern
10042113,"Merzig, Kreisstadt",108.98,"29,818",10042113,"Merzig, Kreisstadt",10042000,Merzig-Wadern
10042114,Mettlach,77.82,"12,081",10042114,Mettlach,10042000,Merzig-Wadern
10042115,Perl,76.27,"8,536",10042115,Perl,10042000,Merzig-Wadern
10042116,"Wadern, Stadt",111.14,"15,771",10042116,"Wadern, Stadt",10042000,Merzig-Wadern
10042117,Weiskirchen,33.65,"6,373",10042117,Weiskirchen,10042000,Merzig-Wadern
10043111,Eppelborn,47.25,"17,024",10043111,Eppelborn,10043000,Neunkirchen
10043112,Illingen,36.09,"16,378",10043112,Illingen,10043000,Neunkirchen
10043113,Merchweiler,12.8,"9,966",10043113,Merchweiler,10043000,Neunkirchen
10043114,"Neunkirchen, Kreisstadt",75.26,"46,767",10043114,"Neunkirchen, Kreisstadt",10043000,Neunkirchen
10043115,"Ottweiler, Stadt",45.56,"14,500",10043115,"Ottweiler, Stadt",10043000,Neunkirchen
10043116,Schiffweiler,21.42,"15,686",10043116,Schiffweiler,10043000,Neunkirchen
10043117,Spiesen-Elversberg,11.42,"12,976",10043117,Spiesen-Elversberg,10043000,Neunkirchen
10044111,"Dillingen/ Saar, Stadt",22.05,"20,143",10044111,"Dillingen/ Saar, Stadt",10044000,Saarlouis
10044112,"Lebach, Stadt",64.21,"18,977",10044112,"Lebach, Stadt",10044000,Saarlouis
10044113,Nalbach,22.43,"9,216",10044113,Nalbach,10044000,Saarlouis
10044114,Rehlingen-Siersburg,61.25,"14,422",10044114,Rehlingen-Siersburg,10044000,Saarlouis
10044115,"Saarlouis, Kreisstadt",43.28,"34,532",10044115,"Saarlouis, Kreisstadt",10044000,Saarlouis
10044116,Saarwellingen,41.67,"13,287",10044116,Saarwellingen,10044000,Saarlouis
10044117,Schmelz,58.62,"16,115",10044117,Schmelz,10044000,Saarlouis
10044118,Schwalbach,27.37,"17,254",10044118,Schwalbach,10044000,Saarlouis
10044119,Überherrn,34.31,"11,570",10044119,Überherrn,10044000,Saarlouis
10044120,Wadgassen,25.91,"17,372",10044120,Wadgassen,10044000,Saarlouis
10044121,Wallerfangen,42.22,"9,369",10044121,Wallerfangen,10044000,Saarlouis
10044122,Bous,7.63,"7,087",10044122,Bous,10044000,Saarlouis
10044123,Ensdorf,8.4,"6,471",10044123,Ensdorf,10044000,Saarlouis
10045111,"Bexbach, Stadt",31.09,"17,683",10045111,"Bexbach, Stadt",10045000,Saarpfalz-Kreis
10045112,"Blieskastel, Stadt",108.21,"20,770",10045112,"Blieskastel, Stadt",10045000,Saarpfalz-Kreis
10045113,Gersheim,57.37,"6,379",10045113,Gersheim,10045000,Saarpfalz-Kreis
10045114,"Homburg, Kreisstadt",82.61,"41,934",10045114,"Homburg, Kreisstadt",10045000,Saarpfalz-Kreis
10045115,Kirkel,31.34,"10,065",10045115,Kirkel,10045000,Saarpfalz-Kreis
10045116,Mandelbachtal,57.71,"10,620",10045116,Mandelbachtal,10045000,Saarpfalz-Kreis
10045117,"St. Ingbert, Stadt",49.95,"35,951",10045117,"St. Ingbert, Stadt",10045000,Saarpfalz-Kreis
10046111,Freisen,48.09,"7,920",10046111,Freisen,10046000,St. Wendel
10046112,Marpingen,39.83,"10,138",10046112,Marpingen,10046000,St. Wendel
10046113,Namborn,25.98,"7,102",10046113,Namborn,10046000,St. Wendel
10046114,Nohfelden,100.82,"9,974",10046114,Nohfelden,10046000,St. Wendel
10046115,Nonnweiler,66.4,"8,590",10046115,Nonnweiler,10046000,St. Wendel
10046116,Oberthal,23.87,"6,023",10046116,Oberthal,10046000,St. Wendel
10046117,"St. Wendel, Kreisstadt",113.53,"25,959",10046117,"St. Wendel, Kreisstadt",10046000,St. Wendel
10046118,Tholey,57.55,"12,161",10046118,Tholey,10046000,St. Wendel
11000000,"Berlin, Stadt",891.12,"3,613,495",11000000,"Berlin, Stadt",11000000,"Berlin, Stadt"
12051000,"Brandenburg an der Havel, Stadt",229.72,"71,886",12051000,"Brandenburg an der Havel, Stadt",12051000,"Brandenburg an der Havel, Stadt"
12052000,"Cottbus, Stadt",165.62,"101,036",12052000,"Cottbus, Stadt",12052000,"Cottbus, Stadt"
12053000,"Frankfurt (Oder), Stadt",147.85,"58,237",12053000,"Frankfurt (Oder), Stadt",12053000,"Frankfurt (Oder), Stadt"
12054000,"Potsdam, Stadt",188.26,"175,710",12054000,"Potsdam, Stadt",12054000,"Potsdam, Stadt"
12060005,Ahrensfelde,57.94,"13,307",12060005,Ahrensfelde,12060000,Barnim
12060012,Althüttendorf,18.79,585,12060906,Joachimsthal (Schorfheide),12060000,Barnim
12060020,"Bernau bei Berlin, Stadt",104.17,"38,194",12060020,"Bernau bei Berlin, Stadt",12060000,Barnim
12060024,"Biesenthal, Stadt",60.92,"5,734",12060903,Biesenthal-Barnim,12060000,Barnim
12060034,Breydin,35.27,757,12060903,Biesenthal-Barnim,12060000,Barnim
12060036,Britz,15.5,"2,089",12060911,Britz-Chorin-Oderberg,12060000,Barnim
12060045,Chorin,122.06,"2,318",12060911,Britz-Chorin-Oderberg,12060000,Barnim
12060052,"Eberswalde, Stadt",93.64,"40,223",12060052,"Eberswalde, Stadt",12060000,Barnim
12060068,Friedrichswalde,45.07,803,12060906,Joachimsthal (Schorfheide),12060000,Barnim
12060092,Hohenfinow,21.84,525,12060911,Britz-Chorin-Oderberg,12060000,Barnim
12060100,"Joachimsthal, Stadt",121.73,"3,373",12060906,Joachimsthal (Schorfheide),12060000,Barnim
12060128,Liepe,10.85,643,12060911,Britz-Chorin-Oderberg,12060000,Barnim
12060149,Lunow-Stolzenhagen,33.91,"1,206",12060911,Britz-Chorin-Oderberg,12060000,Barnim
12060154,Marienwerder,40.32,"1,695",12060903,Biesenthal-Barnim,12060000,Barnim
12060161,Melchow,16.62,950,12060903,Biesenthal-Barnim,12060000,Barnim
12060172,Niederfinow,13.29,605,12060911,Britz-Chorin-Oderberg,12060000,Barnim
12060176,"Oderberg, Stadt",36.12,"2,171",12060911,Britz-Chorin-Oderberg,12060000,Barnim
12060181,Panketal,25.85,"20,390",12060181,Panketal,12060000,Barnim
12060185,Parsteinsee,17.06,542,12060911,Britz-Chorin-Oderberg,12060000,Barnim
12060192,Rüdnitz,13.92,"1,983",12060903,Biesenthal-Barnim,12060000,Barnim
12060198,Schorfheide,238.2,"9,947",12060198,Schorfheide,12060000,Barnim
12060250,Sydower Fließ,32.39,967,12060903,Biesenthal-Barnim,12060000,Barnim
12060269,Wandlitz,162.84,"22,585",12060269,Wandlitz,12060000,Barnim
12060280,"Werneuchen, Stadt",117.01,"8,829",12060280,"Werneuchen, Stadt",12060000,Barnim
12060296,Ziethen,24.36,443,12060906,Joachimsthal (Schorfheide),12060000,Barnim
12061005,Alt Zauche-Wußwerk,33.31,488,12061913,Lieberose/Oberspreewald,12061000,Dahme-Spreewald
12061017,Bersteland,29.53,880,12061914,Unterspreewald,12061000,Dahme-Spreewald
12061020,Bestensee,38.04,"7,785",12061020,Bestensee,12061000,Dahme-Spreewald
12061061,Byhleguhre-Byhlen,35.81,731,12061913,Lieberose/Oberspreewald,12061000,Dahme-Spreewald
12061097,Drahnsdorf,26.94,615,12061914,Unterspreewald,12061000,Dahme-Spreewald
12061112,Eichwalde,2.79,"6,449",12061112,Eichwalde,12061000,Dahme-Spreewald
12061164,"Golßen, Stadt",63.68,"2,553",12061914,Unterspreewald,12061000,Dahme-Spreewald
12061192,Groß Köris,69.02,"2,294",12061908,Schenkenländchen,12061000,Dahme-Spreewald
12061216,Halbe,78.01,"2,402",12061908,Schenkenländchen,12061000,Dahme-Spreewald
12061217,Heidesee,135.67,"7,140",12061217,Heidesee,12061000,Dahme-Spreewald
12061219,Heideblick,166.57,"3,563",12061219,Heideblick,12061000,Dahme-Spreewald
12061224,Jamlitz,43.44,523,12061913,Lieberose/Oberspreewald,12061000,Dahme-Spreewald
12061244,Kasel-Golzig,34.35,690,12061914,Unterspreewald,12061000,Dahme-Spreewald
12061260,"Königs Wusterhausen, Stadt",96.04,"36,706",12061260,"Königs Wusterhausen, Stadt",12061000,Dahme-Spreewald
12061265,Krausnick-Groß Wasserburg,54.79,595,12061914,Unterspreewald,12061000,Dahme-Spreewald
12061308,"Lieberose, Stadt",73.03,"1,379",12061913,Lieberose/Oberspreewald,12061000,Dahme-Spreewald
12061316,"Lübben (Spreewald), Stadt",120.85,"13,964",12061316,"Lübben (Spreewald), Stadt",12061000,Dahme-Spreewald
12061320,"Luckau, Stadt",207.43,"9,729",12061320,"Luckau, Stadt",12061000,Dahme-Spreewald
12061328,"Märkisch Buchholz, Stadt",24.86,804,12061908,Schenkenländchen,12061000,Dahme-Spreewald
12061329,Märkische Heide,211.55,"3,880",12061329,Märkische Heide,12061000,Dahme-Spreewald
12061332,"Mittenwalde, Stadt",99.12,"9,104",12061332,"Mittenwalde, Stadt",12061000,Dahme-Spreewald
12061344,Münchehofe,62.32,472,12061908,Schenkenländchen,12061000,Dahme-Spreewald
12061352,Neu Zauche,39.03,"1,095",12061913,Lieberose/Oberspreewald,12061000,Dahme-Spreewald
12061405,Rietzneuendorf-Staakow,28.1,597,12061914,Unterspreewald,12061000,Dahme-Spreewald
12061428,Schlepzig,30.66,607,12061914,Unterspreewald,12061000,Dahme-Spreewald
12061433,Schönefeld,81.62,"14,625",12061433,Schönefeld,12061000,Dahme-Spreewald
12061435,Schönwald,44.93,"1,155",12061914,Unterspreewald,12061000,Dahme-Spreewald
12061444,Schulzendorf,9.1,"8,167",12061444,Schulzendorf,12061000,Dahme-Spreewald
12061448,Schwerin,6.72,820,12061908,Schenkenländchen,12061000,Dahme-Spreewald
12061450,Schwielochsee,131.4,"1,488",12061913,Lieberose/Oberspreewald,12061000,Dahme-Spreewald
12061470,Spreewaldheide,36.16,480,12061913,Lieberose/Oberspreewald,12061000,Dahme-Spreewald
12061471,Steinreich,41.96,489,12061914,Unterspreewald,12061000,Dahme-Spreewald
12061476,Straupitz,21.71,951,12061913,Lieberose/Oberspreewald,12061000,Dahme-Spreewald
12061492,"Teupitz, Stadt",48.15,"1,880",12061908,Schenkenländchen,12061000,Dahme-Spreewald
12061510,Unterspreewald,26.01,829,12061914,Unterspreewald,12061000,Dahme-Spreewald
12061540,"Wildau, Stadt",9.1,"10,093",12061540,"Wildau, Stadt",12061000,Dahme-Spreewald
12061572,Zeuthen,12.68,"11,297",12061572,Zeuthen,12061000,Dahme-Spreewald
12062024,"Bad Liebenwerda, Stadt",138.88,"9,282",12062024,"Bad Liebenwerda, Stadt",12062000,Elbe-Elster
12062088,Crinitz,21.95,"1,196",12062905,Kleine Elster (Niederlausitz),12062000,Elbe-Elster
12062092,"Doberlug-Kirchhain, Stadt",150.36,"9,033",12062092,"Doberlug-Kirchhain, Stadt",12062000,Elbe-Elster
12062124,"Elsterwerda, Stadt",40.58,"7,975",12062124,"Elsterwerda, Stadt",12062000,Elbe-Elster
12062128,"Falkenberg/Elster, Stadt",82.16,"6,406",12062128,"Falkenberg/Elster, Stadt",12062000,Elbe-Elster
12062134,Fichtwald,31.76,625,12062909,Schlieben,12062000,Elbe-Elster
12062140,"Finsterwalde, Stadt",77.21,"16,409",12062140,"Finsterwalde, Stadt",12062000,Elbe-Elster
12062177,Gorden-Staupitz,28.51,954,12062907,Plessa,12062000,Elbe-Elster
12062196,Gröden,22.14,"1,347",12062911,Schradenland,12062000,Elbe-Elster
12062208,Großthiemig,20.1,"1,039",12062911,Schradenland,12062000,Elbe-Elster
12062219,Heideland,31.74,524,12062902,Elsterland,12062000,Elbe-Elster
12062224,"Herzberg (Elster), Stadt",149,"9,087",12062224,"Herzberg (Elster), Stadt",12062000,Elbe-Elster
