kennziffer,name,fl17,bev17,sgtyp,sgtyp_name,wo,,mittelb17,mittelb17name,ihk17,ihk17name
14626932,Reichenbach/O.L.,117.63,"7,834",50,Landgemeinde,2,Ost,140030,Görlitz,20,IHK Dresden
14626933,Rietschen,104.84,"3,422",50,Landgemeinde,2,Ost,140010,Weißwasser,20,IHK Dresden
14626935,Rothenburg/O.L.,122.17,"5,812",50,Landgemeinde,2,Ost,140020,Niesky,20,IHK Dresden
14626937,Schleife,89.13,"4,448",50,Landgemeinde,2,Ost,140010,Weißwasser,20,IHK Dresden
14626942,Weißwasser/O.L.,114.10,"17,679",30,Größere Kleinstadt,2,Ost,140010,Weißwasser,20,IHK Dresden
14626953,Weißer Schöps/Neiße,160.64,"8,339",50,Landgemeinde,2,Ost,140030,Görlitz,20,IHK Dresden
14627010,"Coswig, Stadt",25.88,"20,899",20,Mittelstadt,2,Ost,140140,Radebeul,20,IHK Dresden
14627020,Diera-Zehren,43.21,"3,278",50,Landgemeinde,2,Ost,140160,Meißen,20,IHK Dresden
14627030,Ebersbach,84.38,"4,406",50,Landgemeinde,2,Ost,140170,Großenhain,20,IHK Dresden
14627050,"Gröditz, Stadt",28.94,"7,150",40,Kleine Kleinstadt,2,Ost,140180,Riesa,20,IHK Dresden
14627060,"Großenhain, Stadt",130.36,"18,230",30,Größere Kleinstadt,2,Ost,140170,Großenhain,20,IHK Dresden
14627070,Hirschstein,34.57,"1,968",50,Landgemeinde,2,Ost,140180,Riesa,20,IHK Dresden
14627080,Käbschütztal,50.48,"2,703",50,Landgemeinde,2,Ost,140160,Meißen,20,IHK Dresden
14627100,Klipphausen,111.67,"10,307",30,Größere Kleinstadt,2,Ost,140160,Meißen,20,IHK Dresden
14627130,"Lommatzsch, Stadt",66.63,"4,961",50,Landgemeinde,2,Ost,140160,Meißen,20,IHK Dresden
14627140,"Meißen, Stadt",30.92,"28,061",20,Mittelstadt,2,Ost,140160,Meißen,20,IHK Dresden
14627150,Moritzburg,46.49,"8,344",40,Kleine Kleinstadt,2,Ost,140140,Radebeul,20,IHK Dresden
14627170,Niederau,35.26,"3,953",50,Landgemeinde,2,Ost,140160,Meißen,20,IHK Dresden
14627180,"Nossen, Stadt",122.74,"10,694",30,Größere Kleinstadt,2,Ost,140160,Meißen,20,IHK Dresden
14627200,Priestewitz,61.29,"3,161",50,Landgemeinde,2,Ost,140170,Großenhain,20,IHK Dresden
14627210,"Radebeul, Stadt",26.14,"33,954",20,Mittelstadt,2,Ost,140140,Radebeul,20,IHK Dresden
14627220,"Radeburg, Stadt",54.01,"7,309",40,Kleine Kleinstadt,2,Ost,140100,Dresden,20,IHK Dresden
14627230,"Riesa, Stadt",58.91,"30,392",20,Mittelstadt,2,Ost,140180,Riesa,20,IHK Dresden
14627260,Stauchitz,32.48,"3,115",50,Landgemeinde,2,Ost,140180,Riesa,20,IHK Dresden
14627270,"Strehla, Stadt",30.28,"3,728",50,Landgemeinde,2,Ost,140180,Riesa,20,IHK Dresden
14627290,Thiendorf,74.48,"3,767",50,Landgemeinde,2,Ost,140170,Großenhain,20,IHK Dresden
14627310,Weinböhla,19.02,"10,347",30,Größere Kleinstadt,2,Ost,140140,Radebeul,20,IHK Dresden
14627360,Zeithain,81.62,"5,652",40,Kleine Kleinstadt,2,Ost,140180,Riesa,20,IHK Dresden
14627925,Nünchritz,45.28,"7,650",40,Kleine Kleinstadt,2,Ost,140180,Riesa,20,IHK Dresden
14627934,Röderaue-Wülknitz,56.73,"4,410",50,Landgemeinde,2,Ost,140180,Riesa,20,IHK Dresden
14627938,Schönfeld,102.81,"4,423",50,Landgemeinde,2,Ost,140170,Großenhain,20,IHK Dresden
14628050,Bannewitz,25.76,"10,789",30,Größere Kleinstadt,2,Ost,140100,Dresden,20,IHK Dresden
14628060,"Dippoldiswalde, Stadt",103.99,"14,447",30,Größere Kleinstadt,2,Ost,140120,Dippoldiswalde,20,IHK Dresden
14628100,Dürrröhrsdorf-Dittersbach,43.50,"4,180",50,Landgemeinde,2,Ost,140110,Pirna,20,IHK Dresden
14628110,"Freital, Stadt",40.45,"39,300",20,Mittelstadt,2,Ost,140130,Freital,20,IHK Dresden
14628130,"Glashütte, Stadt",95.64,"6,701",40,Kleine Kleinstadt,2,Ost,140120,Dippoldiswalde,20,IHK Dresden
14628160,"Heidenau, Stadt",11.07,"16,598",30,Größere Kleinstadt,2,Ost,140110,Pirna,20,IHK Dresden
14628190,"Hohnstein, Stadt",64.64,"3,297",50,Landgemeinde,2,Ost,140110,Pirna,20,IHK Dresden
14628220,Kreischa,28.93,"4,515",50,Landgemeinde,2,Ost,140100,Dresden,20,IHK Dresden
14628260,"Neustadt i. Sa., Stadt",83.12,"12,200",30,Größere Kleinstadt,2,Ost,140110,Pirna,20,IHK Dresden
14628300,"Rabenau, Stadt",30.73,"4,358",50,Landgemeinde,2,Ost,140130,Freital,20,IHK Dresden
14628360,"Sebnitz, Stadt",88.23,"9,623",40,Kleine Kleinstadt,2,Ost,140110,Pirna,20,IHK Dresden
14628380,"Stolpen, Stadt",60.89,"5,641",40,Kleine Kleinstadt,2,Ost,140110,Pirna,20,IHK Dresden
14628410,"Wilsdruff, Stadt",81.60,"14,140",30,Größere Kleinstadt,2,Ost,140130,Freital,20,IHK Dresden
14628901,Altenberg,165.95,"8,729",40,Kleine Kleinstadt,2,Ost,140120,Dippoldiswalde,20,IHK Dresden
14628902,Bad Gottleuba-Berggießhübel,162.54,"9,141",40,Kleine Kleinstadt,2,Ost,140110,Pirna,20,IHK Dresden
14628904,Bad Schandau,82.91,"5,892",50,Landgemeinde,2,Ost,140110,Pirna,20,IHK Dresden
14628909,Dohna-Müglitztal,49.60,"8,191",40,Kleine Kleinstadt,2,Ost,140110,Pirna,20,IHK Dresden
14628919,Königstein/Sächs. Schw.,132.72,"8,422",50,Landgemeinde,2,Ost,140110,Pirna,20,IHK Dresden
14628921,Lohmen/Stadt Wehlen,36.75,"4,627",50,Landgemeinde,2,Ost,140110,Pirna,20,IHK Dresden
14628929,Pirna,72.59,"40,241",20,Mittelstadt,2,Ost,140110,Pirna,20,IHK Dresden
14628930,Klingenberg,115.11,"7,869",40,Kleine Kleinstadt,2,Ost,140120,Dippoldiswalde,20,IHK Dresden
14628940,Tharandt,77.47,"6,517",40,Kleine Kleinstadt,2,Ost,140130,Freital,20,IHK Dresden
14713000,"Leipzig, Stadt",297.80,"581,980",10,Großstadt,2,Ost,140240,Leipzig,47,IHK zu Leipzig
14729030,Bennewitz,46.80,"4,948",50,Landgemeinde,2,Ost,140280,Wurzen,47,IHK zu Leipzig
14729040,"Böhlen, Stadt",24.56,"6,701",40,Kleine Kleinstadt,2,Ost,140240,Leipzig,47,IHK zu Leipzig
14729050,"Borna, Stadt",62.44,"19,263",30,Größere Kleinstadt,2,Ost,140260,Borna,47,IHK zu Leipzig
14729060,Borsdorf,15.64,"8,355",40,Kleine Kleinstadt,2,Ost,140240,Leipzig,47,IHK zu Leipzig
14729070,"Brandis, Stadt",34.89,"9,626",40,Kleine Kleinstadt,2,Ost,140240,Leipzig,47,IHK zu Leipzig
14729080,"Colditz, Stadt",84.09,"8,625",40,Kleine Kleinstadt,2,Ost,140270,Grimma,47,IHK zu Leipzig
14729140,"Frohburg, Stadt",108.51,"10,015",30,Größere Kleinstadt,2,Ost,140260,Borna,47,IHK zu Leipzig
14729150,"Geithain, Stadt",54.71,"7,007",40,Kleine Kleinstadt,2,Ost,140260,Borna,47,IHK zu Leipzig
14729160,"Grimma, Stadt",218.25,"28,153",20,Mittelstadt,2,Ost,140270,Grimma,47,IHK zu Leipzig
14729170,"Groitzsch, Stadt",70.17,"7,515",40,Kleine Kleinstadt,2,Ost,140260,Borna,47,IHK zu Leipzig
14729190,Großpösna,41.55,"5,285",40,Kleine Kleinstadt,2,Ost,140240,Leipzig,47,IHK zu Leipzig
14729220,"Kitzscher, Stadt",29.04,"4,895",50,Landgemeinde,2,Ost,140260,Borna,47,IHK zu Leipzig
14729230,"Kohren-Sahlis, Stadt",36.80,"2,551",50,Landgemeinde,2,Ost,140260,Borna,47,IHK zu Leipzig
14729245,Lossatal,111.14,"5,968",40,Kleine Kleinstadt,2,Ost,140280,Wurzen,47,IHK zu Leipzig
14729250,Machern,38.92,"6,727",40,Kleine Kleinstadt,2,Ost,140240,Leipzig,47,IHK zu Leipzig
14729260,"Markkleeberg, Stadt",31.44,"24,644",20,Mittelstadt,2,Ost,140250,Markkleeberg,47,IHK zu Leipzig
14729270,"Markranstädt, Stadt",58.46,"15,551",30,Größere Kleinstadt,2,Ost,140240,Leipzig,47,IHK zu Leipzig
14729320,Neukieritzsch,57.10,"6,857",40,Kleine Kleinstadt,2,Ost,140260,Borna,47,IHK zu Leipzig
14729360,"Regis-Breitingen, Stadt",26.37,"3,879",50,Landgemeinde,2,Ost,140260,Borna,47,IHK zu Leipzig
14729370,"Rötha, Stadt",46.16,"6,042",40,Kleine Kleinstadt,2,Ost,140260,Borna,47,IHK zu Leipzig
14729380,Thallwitz,53.10,"3,564",50,Landgemeinde,2,Ost,140280,Wurzen,47,IHK zu Leipzig
14729400,"Trebsen/Mulde, Stadt",35.03,"3,857",50,Landgemeinde,2,Ost,140270,Grimma,47,IHK zu Leipzig
14729410,"Wurzen, Stadt",69.04,"16,220",30,Größere Kleinstadt,2,Ost,140280,Wurzen,47,IHK zu Leipzig
14729430,"Zwenkau, Stadt",46.30,"9,222",40,Kleine Kleinstadt,2,Ost,140240,Leipzig,47,IHK zu Leipzig
14729901,Bad Lausick,92.78,"9,423",40,Kleine Kleinstadt,2,Ost,140270,Grimma,47,IHK zu Leipzig
14729907,Naunhof,97.57,"15,585",40,Kleine Kleinstadt,2,Ost,140240,Leipzig,47,IHK zu Leipzig
14729908,Pegau,60.46,"7,530",40,Kleine Kleinstadt,2,Ost,140240,Leipzig,47,IHK zu Leipzig
14730020,"Bad Düben, Stadt",45.83,"7,930",40,Kleine Kleinstadt,2,Ost,140210,Eilenburg,47,IHK zu Leipzig
14730045,"Belgern-Schildau, Stadt",158.98,"7,771",40,Kleine Kleinstadt,2,Ost,140200,Torgau,47,IHK zu Leipzig
14730050,Cavertitz,69.16,"2,243",50,Landgemeinde,2,Ost,140190,Oschatz,47,IHK zu Leipzig
14730060,"Dahlen, Stadt",71.87,"4,297",50,Landgemeinde,2,Ost,140190,Oschatz,47,IHK zu Leipzig
14730070,"Delitzsch, Stadt",85.92,"24,794",20,Mittelstadt,2,Ost,140220,Delitzsch,47,IHK zu Leipzig
14730080,Doberschütz,77.80,"4,059",50,Landgemeinde,2,Ost,140210,Eilenburg,47,IHK zu Leipzig
14730110,"Eilenburg, Stadt",46.84,"15,607",30,Größere Kleinstadt,2,Ost,140210,Eilenburg,47,IHK zu Leipzig
14730160,Laußig,103.40,"3,673",50,Landgemeinde,2,Ost,140210,Eilenburg,47,IHK zu Leipzig
14730170,Liebschützberg,68.66,"2,930",50,Landgemeinde,2,Ost,140190,Oschatz,47,IHK zu Leipzig
14730180,Löbnitz,37.39,"2,046",50,Landgemeinde,2,Ost,140220,Delitzsch,47,IHK zu Leipzig
14730190,Mockrehna,115.82,"5,041",40,Kleine Kleinstadt,2,Ost,140200,Torgau,47,IHK zu Leipzig
14730200,"Mügeln, Stadt",55.08,"6,001",40,Kleine Kleinstadt,2,Ost,140190,Oschatz,47,IHK zu Leipzig
14730210,Naundorf,36.92,"2,285",50,Landgemeinde,2,Ost,140190,Oschatz,47,IHK zu Leipzig
14730230,"Oschatz, Stadt",55.44,"14,450",30,Größere Kleinstadt,2,Ost,140190,Oschatz,47,IHK zu Leipzig
14730250,Rackwitz,35.85,"4,985",50,Landgemeinde,2,Ost,140220,Delitzsch,47,IHK zu Leipzig
14730270,"Schkeuditz, Stadt",81.47,"17,905",30,Größere Kleinstadt,2,Ost,140230,Schkeuditz,47,IHK zu Leipzig
14730300,"Taucha, Stadt",33.23,"15,543",30,Größere Kleinstadt,2,Ost,140240,Leipzig,47,IHK zu Leipzig
14730330,Wermsdorf,104.62,"5,280",40,Kleine Kleinstadt,2,Ost,140190,Oschatz,47,IHK zu Leipzig
14730340,Wiedemar,95.55,"5,234",40,Kleine Kleinstadt,2,Ost,140220,Delitzsch,47,IHK zu Leipzig
14730901,Eilenburg-West,120.79,"5,940",50,Landgemeinde,2,Ost,140210,Eilenburg,47,IHK zu Leipzig
14730902,Beilrode,151.87,"6,094",50,Landgemeinde,2,Ost,140200,Torgau,47,IHK zu Leipzig
14730903,Dommitzsch,147.02,"5,140",50,Landgemeinde,2,Ost,140200,Torgau,47,IHK zu Leipzig
14730906,Krostitz,92.62,"6,355",50,Landgemeinde,2,Ost,140220,Delitzsch,47,IHK zu Leipzig
14730911,Torgau,136.41,"22,191",20,Mittelstadt,2,Ost,140200,Torgau,47,IHK zu Leipzig
15001000,"Dessau-Roßlau, Stadt",244.75,"82,111",20,Mittelstadt,2,Ost,150306,Dessau-Roßlau,34,IHK Halle-Dessau
15002000,"Halle (Saale), Stadt",135.02,"239,173",10,Großstadt,2,Ost,150405,Halle,34,IHK Halle-Dessau
15003000,"Magdeburg, Landeshauptstadt",201.01,"238,478",10,Großstadt,2,Ost,150203,Magdeburg,52,IHK Magdeburg
15081030,"Arendsee (Altmark), Stadt",269.68,"6,722",40,Kleine Kleinstadt,2,Ost,150102,Salzwedel,52,IHK Magdeburg
15081135,"Gardelegen, Hansestadt",632.43,"22,614",20,Mittelstadt,2,Ost,150103,Gardelegen,52,IHK Magdeburg
15081240,"Kalbe (Milde), Stadt",272.70,"7,616",40,Kleine Kleinstadt,2,Ost,150102,Salzwedel,52,IHK Magdeburg
15081280,"Klötze, Stadt",278.29,"10,115",30,Größere Kleinstadt,2,Ost,150102,Salzwedel,52,IHK Magdeburg
15081455,"Salzwedel, Hansestadt",304.58,"24,002",20,Mittelstadt,2,Ost,150102,Salzwedel,52,IHK Magdeburg
15081951,Beetzendorf-Diesdorf,535.35,"13,388",50,Landgemeinde,2,Ost,150102,Salzwedel,52,IHK Magdeburg
15082005,"Aken (Elbe), Stadt",59.91,"7,687",40,Kleine Kleinstadt,2,Ost,150304,Köthen,34,IHK Halle-Dessau
15082015,"Bitterfeld-Wolfen, Stadt",86.96,"39,103",20,Mittelstadt,2,Ost,150302,Bitterfeld-Wolfen,34,IHK Halle-Dessau
15082180,"Köthen (Anhalt), Stadt",78.44,"26,157",20,Mittelstadt,2,Ost,150304,Köthen,34,IHK Halle-Dessau
15082241,Muldestausee,137.52,"11,611",30,Größere Kleinstadt,2,Ost,150302,Bitterfeld-Wolfen,34,IHK Halle-Dessau
15082256,Osternienburger Land,138.73,"8,652",40,Kleine Kleinstadt,2,Ost,150304,Köthen,34,IHK Halle-Dessau
15082301,"Raguhn-Jeßnitz, Stadt",97.13,"9,083",40,Kleine Kleinstadt,2,Ost,150302,Bitterfeld-Wolfen,34,IHK Halle-Dessau
15082340,Sandersdorf,81.84,"14,468",30,Größere Kleinstadt,2,Ost,150302,Bitterfeld-Wolfen,34,IHK Halle-Dessau
15082377,"Südliches Anhalt, Stadt",191.54,"13,490",30,Größere Kleinstadt,2,Ost,150304,Köthen,34,IHK Halle-Dessau
15082430,"Zerbst/Anhalt, Stadt",467.77,"21,702",20,Mittelstadt,2,Ost,150303,Zerbst,34,IHK Halle-Dessau
15082440,"Zörbig, Stadt",113.68,"9,311",40,Kleine Kleinstadt,2,Ost,150302,Bitterfeld-Wolfen,34,IHK Halle-Dessau
15083040,Barleben,29.74,"9,361",40,Kleine Kleinstadt,2,Ost,150203,Magdeburg,52,IHK Magdeburg
15083270,"Haldensleben, Stadt",156.20,"19,354",30,Größere Kleinstadt,2,Ost,150201,Haldensleben,52,IHK Magdeburg
15083298,Hohe Börde,171.74,"18,389",30,Größere Kleinstadt,2,Ost,150203,Magdeburg,52,IHK Magdeburg
15083390,Niedere Börde,77.76,"7,128",40,Kleine Kleinstadt,2,Ost,150203,Magdeburg,52,IHK Magdeburg
15083411,"Oebisfelde-Weferlingen, Stadt",249.31,"13,795",30,Größere Kleinstadt,2,Ost,150201,Haldensleben,52,IHK Magdeburg
15083415,"Oschersleben (Bode), Stadt",188.92,"19,807",30,Größere Kleinstadt,2,Ost,150204,Oschersleben,52,IHK Magdeburg
15083490,Sülzetal,103.72,"8,977",40,Kleine Kleinstadt,2,Ost,150203,Magdeburg,52,IHK Magdeburg
15083531,"Wanzleben-Börde, Stadt",188.07,"14,038",30,Größere Kleinstadt,2,Ost,150203,Magdeburg,52,IHK Magdeburg
15083565,"Wolmirstedt, Stadt",54.29,"11,477",30,Größere Kleinstadt,2,Ost,150203,Magdeburg,52,IHK Magdeburg
15083951,Elbe-Heide,369.37,"13,441",50,Landgemeinde,2,Ost,150201,Haldensleben,52,IHK Magdeburg
15083952,Flechtingen,385.58,"13,403",50,Landgemeinde,2,Ost,150201,Haldensleben,52,IHK Magdeburg
15083953,Obere Aller,210.16,"14,665",50,Landgemeinde,2,Ost,150204,Oschersleben,52,IHK Magdeburg
15083954,Westliche Börde,181.73,"8,784",50,Landgemeinde,2,Ost,150204,Oschersleben,52,IHK Magdeburg
15084130,Elsteraue,79.95,"8,269",40,Kleine Kleinstadt,2,Ost,150402,Zeitz,34,IHK Halle-Dessau
15084235,"Hohenmölsen, Stadt",75.31,"9,558",40,Kleine Kleinstadt,2,Ost,150403,Weissenfels,34,IHK Halle-Dessau
15084315,"Lützen, Stadt",96.49,"8,557",40,Kleine Kleinstadt,2,Ost,150403,Weissenfels,34,IHK Halle-Dessau
15084355,"Naumburg (Saale), Stadt",129.90,"32,755",20,Mittelstadt,2,Ost,150401,Naumburg,34,IHK Halle-Dessau
15084490,"Teuchern, Stadt",81.36,"8,095",40,Kleine Kleinstadt,2,Ost,150403,Weissenfels,34,IHK Halle-Dessau
15084550,"Weißenfels, Stadt",113.55,"40,874",20,Mittelstadt,2,Ost,150403,Weissenfels,34,IHK Halle-Dessau
15084590,"Zeitz, Stadt",87.18,"28,381",20,Mittelstadt,2,Ost,150402,Zeitz,34,IHK Halle-Dessau
15084951,An der Finne,257.23,"11,821",50,Landgemeinde,2,Ost,150401,Naumburg,34,IHK Halle-Dessau
15084952,Droyßiger-Zeitzer Forst,144.19,"8,924",50,Landgemeinde,2,Ost,150402,Zeitz,34,IHK Halle-Dessau
15084953,Unstruttal,199.67,"15,630",50,Landgemeinde,2,Ost,150401,Naumburg,34,IHK Halle-Dessau
15084954,Wethautal,148.87,"9,104",50,Landgemeinde,2,Ost,150401,Naumburg,34,IHK Halle-Dessau
15085040,"Ballenstedt, Stadt",86.65,"9,018",40,Kleine Kleinstadt,2,Ost,150503,Quedlinburg,52,IHK Magdeburg
15085055,"Blankenburg (Harz), Stadt",148.94,"19,985",20,Mittelstadt,2,Ost,150502,Wernigerode,52,IHK Magdeburg
15085110,"Falkenstein/Harz, Stadt",102.97,"5,346",40,Kleine Kleinstadt,2,Ost,150503,Quedlinburg,52,IHK Magdeburg
15085135,"Halberstadt, Stadt",142.98,"40,871",20,Mittelstadt,2,Ost,150501,Halberstadt,52,IHK Magdeburg
15085145,"Harzgerode, Stadt",164.66,"7,812",40,Kleine Kleinstadt,2,Ost,150503,Quedlinburg,52,IHK Magdeburg
15085185,Huy,167.27,"7,165",40,Kleine Kleinstadt,2,Ost,150501,Halberstadt,52,IHK Magdeburg
15085190,"Ilsenburg (Harz), Stadt",62.97,"9,535",40,Kleine Kleinstadt,2,Ost,150502,Wernigerode,52,IHK Magdeburg
15085227,Nordharz,110.66,"7,894",40,Kleine Kleinstadt,2,Ost,150502,Wernigerode,52,IHK Magdeburg
15085228,"Oberharz am Brocken, Stadt",271.52,"10,563",30,Größere Kleinstadt,2,Ost,150502,Wernigerode,52,IHK Magdeburg
15085230,"Osterwieck, Stadt",212.87,"11,176",30,Größere Kleinstadt,2,Ost,150501,Halberstadt,52,IHK Magdeburg
15085235,"Quedlinburg, Welterbestadt",120.44,"24,216",20,Mittelstadt,2,Ost,150503,Quedlinburg,52,IHK Magdeburg
15085330,"Thale, Stadt",137.58,"17,600",30,Größere Kleinstadt,2,Ost,150503,Quedlinburg,52,IHK Magdeburg
15085370,"Wernigerode, Stadt",170.18,"32,837",20,Mittelstadt,2,Ost,150502,Wernigerode,52,IHK Magdeburg
15085951,Vorharz,204.85,"12,281",50,Landgemeinde,2,Ost,150501,Halberstadt,52,IHK Magdeburg
15086005,Biederitz,39.33,"8,436",40,Kleine Kleinstadt,2,Ost,150205,Burg,52,IHK Magdeburg
15086015,"Burg, Stadt",164.05,"22,583",20,Mittelstadt,2,Ost,150205,Burg,52,IHK Magdeburg
15086035,Elbe-Parey,108.65,"6,630",40,Kleine Kleinstadt,2,Ost,150206,Genthin,52,IHK Magdeburg
15086040,"Genthin, Stadt",230.73,"14,138",30,Größere Kleinstadt,2,Ost,150206,Genthin,52,IHK Magdeburg
15086055,"Gommern, Stadt",159.98,"10,557",30,Größere Kleinstadt,2,Ost,150205,Burg,52,IHK Magdeburg
15086080,"Jerichow, Stadt",269.93,"6,959",40,Kleine Kleinstadt,2,Ost,150206,Genthin,52,IHK Magdeburg
15086140,"Möckern, Stadt",523.94,"12,993",30,Größere Kleinstadt,2,Ost,150205,Burg,52,IHK Magdeburg
15086145,Möser,80.24,"8,169",40,Kleine Kleinstadt,2,Ost,150205,Burg,52,IHK Magdeburg
15087015,"Allstedt, Stadt",149.81,"7,756",40,Kleine Kleinstadt,2,Ost,150504,Sangerhausen,34,IHK Halle-Dessau
15087031,"Arnstein, Stadt",121.69,"6,695",40,Kleine Kleinstadt,2,Ost,150406,Eisleben,34,IHK Halle-Dessau
15087130,"Eisleben, Lutherstadt",143.87,"23,651",20,Mittelstadt,2,Ost,150406,Eisleben,34,IHK Halle-Dessau
15087165,"Gerbstedt, Stadt",102.31,"7,180",40,Kleine Kleinstadt,2,Ost,150406,Eisleben,34,IHK Halle-Dessau
15087220,"Hettstedt, Stadt",36.93,"14,265",30,Größere Kleinstadt,2,Ost,150406,Eisleben,34,IHK Halle-Dessau
15087275,"Mansfeld, Stadt",143.80,"8,845",40,Kleine Kleinstadt,2,Ost,150406,Eisleben,34,IHK Halle-Dessau
15087370,"Sangerhausen, Stadt",207.66,"26,798",20,Mittelstadt,2,Ost,150504,Sangerhausen,34,IHK Halle-Dessau
15087386,Seegebiet Mansfelder Land,107.93,"9,065",40,Kleine Kleinstadt,2,Ost,150504,Sangerhausen,34,IHK Halle-Dessau
15087412,Südharz,236.38,"9,414",40,Kleine Kleinstadt,2,Ost,150504,Sangerhausen,34,IHK Halle-Dessau
15087951,Goldene Aue,127.27,"9,608",50,Landgemeinde,2,Ost,150504,Sangerhausen,34,IHK Halle-Dessau
15087952,Mansfelder Grund-Helbra,71.21,"14,736",50,Landgemeinde,2,Ost,150406,Eisleben,34,IHK Halle-Dessau
15088020,"Bad Dürrenberg, Stadt",36.15,"11,745",30,Größere Kleinstadt,2,Ost,150404,Merseburg,34,IHK Halle-Dessau
15088025,"Bad Lauchstädt, Goethestadt",85.37,"8,867",40,Kleine Kleinstadt,2,Ost,150404,Merseburg,34,IHK Halle-Dessau
15088065,"Braunsbedra, Stadt",74.30,"10,841",30,Größere Kleinstadt,2,Ost,150404,Merseburg,34,IHK Halle-Dessau
15088150,Kabelsketal,51.00,"8,833",40,Kleine Kleinstadt,2,Ost,150405,Halle,34,IHK Halle-Dessau
15088195,"Landsberg, Stadt",125.38,"15,032",30,Größere Kleinstadt,2,Ost,150405,Halle,34,IHK Halle-Dessau
15088205,"Leuna, Stadt",87.71,"13,947",30,Größere Kleinstadt,2,Ost,150404,Merseburg,34,IHK Halle-Dessau
15088216,"Wettin-Löbejün, Stadt",127.11,"9,832",40,Kleine Kleinstadt,2,Ost,150405,Halle,34,IHK Halle-Dessau
15088220,"Merseburg, Stadt",53.76,"34,197",20,Mittelstadt,2,Ost,150404,Merseburg,34,IHK Halle-Dessau
15088235,"Mücheln (Geiseltal), Stadt",98.58,"8,834",40,Kleine Kleinstadt,2,Ost,150404,Merseburg,34,IHK Halle-Dessau
15088295,Petersberg,102.68,"9,605",40,Kleine Kleinstadt,2,Ost,150405,Halle,34,IHK Halle-Dessau
15088305,"Querfurt, Stadt",155.42,"10,791",30,Größere Kleinstadt,2,Ost,150404,Merseburg,34,IHK Halle-Dessau
15088319,Salzatal,109.38,"11,438",30,Größere Kleinstadt,2,Ost,150405,Halle,34,IHK Halle-Dessau
15088330,Schkopau,99.74,"10,840",30,Größere Kleinstadt,2,Ost,150405,Halle,34,IHK Halle-Dessau
15088365,Teutschenthal,90.63,"12,888",30,Größere Kleinstadt,2,Ost,150405,Halle,34,IHK Halle-Dessau
15088951,Weida-Land,136.50,"7,804",50,Landgemeinde,2,Ost,150404,Merseburg,34,IHK Halle-Dessau
15089015,"Aschersleben, Stadt",156.22,"27,712",20,Mittelstadt,2,Ost,150505,Aschersleben,52,IHK Magdeburg
15089026,"Barby, Stadt",152.76,"8,500",40,Kleine Kleinstadt,2,Ost,150202,Schönebeck,52,IHK Magdeburg
15089030,"Bernburg (Saale), Stadt",113.48,"32,876",20,Mittelstadt,2,Ost,150305,Bernburg,34,IHK Halle-Dessau
15089042,Bördeland,92.18,"7,550",40,Kleine Kleinstadt,2,Ost,150202,Schönebeck,52,IHK Magdeburg
15089055,"Calbe (Saale), Stadt",56.67,"8,708",40,Kleine Kleinstadt,2,Ost,150202,Schönebeck,52,IHK Magdeburg
15089175,"Hecklingen, Stadt",95.34,"7,061",40,Kleine Kleinstadt,2,Ost,150506,Stassfurt,52,IHK Magdeburg
15089195,"Könnern, Stadt",125.28,"8,368",40,Kleine Kleinstadt,2,Ost,150305,Bernburg,34,IHK Halle-Dessau
15089235,"Nienburg (Saale), Stadt",79.14,"6,302",40,Kleine Kleinstadt,2,Ost,150305,Bernburg,34,IHK Halle-Dessau
15089305,"Schönebeck (Elbe), Stadt",86.02,"31,038",20,Mittelstadt,2,Ost,150202,Schönebeck,52,IHK Magdeburg
15089307,"Seeland, Stadt",78.86,"7,982",40,Kleine Kleinstadt,2,Ost,150505,Aschersleben,52,IHK Magdeburg
15089310,"Staßfurt, Stadt",146.71,"25,830",20,Mittelstadt,2,Ost,150506,Stassfurt,52,IHK Magdeburg
15089951,Egelner Mulde,125.41,"10,716",50,Landgemeinde,2,Ost,150506,Stassfurt,52,IHK Magdeburg
15089952,Saale-Wipper,118.78,"10,096",50,Landgemeinde,2,Ost,150305,Bernburg,34,IHK Halle-Dessau
15090070,"Bismark (Altmark), Stadt",289.45,"8,377",40,Kleine Kleinstadt,2,Ost,150101,Stendal,52,IHK Magdeburg
15090225,"Havelberg, Hansestadt",149.12,"6,567",40,Kleine Kleinstadt,2,Ost,150104,Havelberg,52,IHK Magdeburg
15090415,"Osterburg (Altmark), Hansestadt",229.76,"9,856",40,Kleine Kleinstadt,2,Ost,150105,Osterburg,52,IHK Magdeburg
15090535,"Stendal, Hansestadt",268.02,"39,822",20,Mittelstadt,2,Ost,150101,Stendal,52,IHK Magdeburg
15090546,"Tangerhütte, Stadt",294.83,"10,814",30,Größere Kleinstadt,2,Ost,150101,Stendal,52,IHK Magdeburg
15090550,"Tangermünde, Stadt",89.87,"10,370",30,Größere Kleinstadt,2,Ost,150101,Stendal,52,IHK Magdeburg
15090951,Arneburg-Goldbeck,304.08,"8,914",50,Landgemeinde,2,Ost,150101,Stendal,52,IHK Magdeburg
15090952,Elbe-Havel-Land,360.45,"8,532",50,Landgemeinde,2,Ost,150104,Havelberg,52,IHK Magdeburg
15090953,Seehausen (Altmark),437.67,"9,934",50,Landgemeinde,2,Ost,150105,Osterburg,52,IHK Magdeburg
